"acc","accm","amloc","anpm","cbo","dit","lcom4","loc","mmloc","noa","noc","nom","npa","npm","rfc","sc"
21,14.5,100.5,3,7,0,2,201,115,3,0,2,3,2,20,14
6,5.2608695652,39.1304347826,2.3913043478,11,0,11,900,212,1,0,23,1,23,123,121
1,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2,6.25,38.75,4.25,10,0,2,155,51,0,0,4,0,4,36,20
0,2,15.5,3,3,0,1,31,19,0,0,2,0,2,7,3
3,5,28,2.75,7,0,3,112,69,0,0,4,0,4,25,21
19,9.5454545455,63.4545454545,3.2727272727,31,0,6,1396,257,0,0,22,0,22,207,186
2,2,22,3,3,0,2,44,27,0,0,2,0,2,10,6
2,5,26,2.4,8,0,4,130,79,0,0,5,0,5,22,32
1,1,1,1,0,0,1,1,1,2,0,1,2,1,1,0
2,8.7142857143,47.4285714286,2.4285714286,12,0,3,332,85,0,0,7,0,7,38,36
0,12.6666666667,59.3333333333,1.6666666667,3,0,2,178,92,60,0,3,60,3,18,6
0,6.7777777778,40.7222222222,1.8333333333,33,0,9,733,408,1,0,18,1,18,117,297
7,10.6666666667,56,2.5,13,0,4,336,198,1,0,6,1,6,50,52
1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0
0,2,28.5,5.5,5,0,2,57,29,0,0,2,0,2,19,10
36,8.4705882353,43.5588235294,1.7647058824,9,0,6,1481,382,1,0,34,1,34,169,54
0,15,89,2,3,0,1,89,89,0,0,1,0,1,16,3
4,3.6666666667,15.9583333333,1.4166666667,4,0,18,383,56,2,0,24,2,24,56,72
9,3.5384615385,33.3076923077,2.5384615385,5,0,8,433,91,1,0,13,1,13,54,40
2,11.6666666667,59,4,11,0,2,177,80,0,0,3,0,3,36,22
4,2.3333333333,22,3.6666666667,7,0,1,66,25,0,0,3,0,3,25,7
14,4.125,38.625,1,1,0,8,309,48,0,0,8,0,8,9,8
0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0
1,3.8,33.4,1.6,1,0,5,167,42,1,0,5,1,5,31,5
1,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0
0,2.6666666667,18.6666666667,2.5555555556,5,0,9,168,51,0,0,9,0,9,23,45
4,1.6,10.2,1,4,0,5,51,29,0,0,5,0,5,13,20
34,5.1153846154,31.3076923077,1.8461538462,7,0,13,814,110,4,0,26,4,26,68,91
0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0
0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,8.8372093023,43.7441860465,2.4651162791,17,0,43,1881,402,0,0,43,0,43,350,731
6,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0
2,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0
1,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0
24,6.3240740741,51,2.3425925926,22,0,24,5508,402,8,0,108,8,108,1224,528
0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0
0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0
0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0
0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0
1,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0
0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0
0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0
2,0,0,0,0,0,0,0,0,11,0,0,11,0,0,0
0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0
0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0
0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0
2,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0
2,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0
2,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0
0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0
0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0
2,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0
